timestamp,predicted_signal,actual_returns,Entry Price,Entry Time,Exit Price,Exit Time,trading_algorithm_returns,probability_estimates
2022-06-16 08:05:00+00:00,1,-0.0009809099826454393,132.4,2022-06-16 08:05:00+00:00,131.55,2022-06-16 08:55:00+00:00,-0.006419939577039232,0.5640983773475593
2022-06-16 09:00:00+00:00,1,-0.0015189488873698087,131.47,2022-06-16 09:00:00+00:00,130.6042857142857,2022-06-16 13:40:00+00:00,-0.006584880852774702,0.5376324000593261
2022-06-16 13:45:00+00:00,1,0.004366945627784613,131.51,2022-06-16 13:45:00+00:00,130.49014285714284,2022-06-16 14:40:00+00:00,-0.007754977894130852,0.5287800091670175
2022-06-16 14:45:00+00:00,1,-0.0019953952417499643,130.04,2022-06-16 14:45:00+00:00,133.18305714285714,2022-06-21 08:00:00+00:00,0.024169925737135847,0.5294437606196094
2022-06-21 08:05:00+00:00,1,-0.0015591357933032457,134.48,2022-06-21 08:05:00+00:00,133.72571428571428,2022-06-21 11:15:00+00:00,-0.005608906263278662,0.5305900603143346
2022-06-21 11:20:00+00:00,1,-7.475517679611521e-05,133.76,2022-06-21 11:20:00+00:00,133.44302857142856,2022-06-21 11:55:00+00:00,-0.002369702665755345,0.5669316608476843
2022-06-21 12:00:00+00:00,1,-0.0005940996094524476,133.4,2022-06-21 12:00:00+00:00,133.0175142857143,2022-06-21 12:10:00+00:00,-0.002867209252516544,0.5653361200424786
2022-06-21 12:15:00+00:00,1,0.000524187509360674,133.61,2022-06-21 12:15:00+00:00,135.5708857142857,2022-06-21 13:35:00+00:00,0.014676189763383689,0.5571548017793605
2022-06-21 13:40:00+00:00,1,-0.0006250919252829279,135.895,2022-06-21 13:40:00+00:00,135.03972857142858,2022-06-22 04:45:00+00:00,-0.006293619548706187,0.5350555441492605
2022-06-22 05:00:00+00:00,1,0.0,134.0,2022-06-22 05:00:00+00:00,133.6614285714286,2022-06-22 06:25:00+00:00,-0.00252665245202547,0.5679281419053105
